Sample File	C:\Users\Administrator\Dropbox\Cziczo Group Data\Death Star\InletSystem\SPIDER-Lab\OPS-data\07212017\07252017.O30
Instrument Model	3330
Instrument Serial Number	3330110901
Sample Length (s)	1
Alarm Set	No
Dead Time Correction Applied	Yes
Units	dW/dlogDp
Weight	Number
Refractive Index Applied	No

																LB	0.3	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	
																UB	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	10	
																LB with RI	0.3	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	
30	07/25/2017	11:40:13	26.832	101.303	0.000	No Errors	NA	1.000	0.00028	0.321864	0.352321	0.350506	0.337	1.10245	2.34066		20.6846	3.17276	0.630259	0	0	0	0	0	0	0	0	0	0	0	0	0		
31	07/25/2017	11:40:14	26.832	101.303	0.000	No Errors	NA	1.000	0.000251	0.321717	0.370093	0.362512	0.337	1.20735	1.62041		14.4161	0.634534	0.630241	1.26007	0	0	0	0	0	0	0	0	0	0	0	0		
32	07/25/2017	11:40:15	26.832	101.303	0.000	No Errors	NA	1.000	0.000189	0.3222	0.37375	0.362511	0.337	1.23862	1.80034		15.6687	1.90348	0.630202	0	0	0.629969	0	0	0	0	0	0	0	0	0	0		
33	07/25/2017	11:40:16	26.832	101.303	0.000	No Errors	NA	1.000	0.000234	0.322769	0.388156	0.365847	0.337	1.31315	1.92045		16.2962	3.17262	0	0	0	0	0	0.630262	0	0	0	0	0	0	0	0		
34	07/25/2017	11:40:17	26.832	101.334	0.000	No Errors	NA	1.000	0.000179	0.322905	0.356808	0.354462	0.337	1.11673	1.56028		13.1616	2.53795	0.630195	0	0	0	0	0	0	0	0	0	0	0	0	0		
35	07/25/2017	11:40:18	26.832	101.334	0.000	No Errors	NA	1.000	0.000321	0.324879	0.527692	0.417172	0.337	1.70817	2.34075		18.1781	3.17289	0.630285	0	0.632733	0	0	0	0.631112	0.629822	0.630507	0	0	0	0	0		
36	07/25/2017	11:40:19	26.832	101.303	0.000	No Errors	NA	1.000	0.000269	0.324667	0.371292	0.364725	0.337	1.18806	2.16058		16.9236	4.44182	0.630252	0	0.6327	0	0	0	0	0	0	0	0	0	0	0		
37	07/25/2017	11:40:20	26.832	101.303	0.000	No Errors	NA	1.000	0.000207	0.32775	0.375889	0.371432	0.337	1.16171	1.62034		11.2817	3.80704	1.89064	0	0	0	0	0	0	0	0	0	0	0	0	0		
38	07/25/2017	11:40:21	26.832	101.334	0.000	No Errors	NA	1.000	0.000342	0.329463	0.488163	0.402754	0.337	1.53094	2.58088		16.9248	6.34592	1.89089	0.630092	0.632746	0	0	0	0	0	0	0	0.630499	0	0	0		
39	07/25/2017	11:40:22	26.862	101.334	0.000	No Errors	NA	1.000	0.000385	0.325371	0.403917	0.379427	0.337	1.32654	2.88111		21.9405	3.80771	3.78195	0	0	0	0	0	0.631152	0	0	0	0	0	0	0		
40	07/25/2017	11:40:23	26.862	101.334	0.000	No Errors	NA	1.000	0.000262	0.323296	0.512647	0.393356	0.337	1.65795	2.04053		16.9234	3.1727	0	0	0	0	0	0.63028	0	0	0	0	0.630448	0	0	0		
41	07/25/2017	11:40:24	26.862	101.303	0.000	No Errors	NA	1.000	0.000318	0.324281	0.381	0.370149	0.337	1.23912	2.5208		20.0585	3.80746	1.26057	0.630077	0	0.630051	0	0	0	0	0	0	0	0	0	0		
42	07/25/2017	11:40:25	26.862	101.303	0.000	No Errors	NA	1.000	0.000303	0.325107	0.478211	0.409951	0.337	1.57093	2.28069		17.5509	2.53827	0.630274	1.26014	0	0	0.629954	0.630306	0	0.629811	0	0	0	0	0	0		
43	07/25/2017	11:40:26	26.862	101.334	0.000	No Errors	NA	1.000	0.000253	0.32294	0.375226	0.364223	0.337	1.23626	1.86047		15.6697	2.53814	0.630242	0	0	0.63001	0	0	0	0	0	0	0	0	0	0		
44	07/25/2017	11:40:27	26.862	101.334	0.000	No Errors	NA	1.000	0.000333	0.324859	0.374907	0.36747	0.337	1.20167	2.58086		20.0588	5.07669	0.630292	0.630087	0.632741	0	0	0	0	0	0	0	0	0	0	0		
45	07/25/2017	11:40:28	26.862	101.303	0.000	No Errors	NA	1.000	0.000228	0.322058	0.356919	0.354074	0.337	1.12821	1.86042		16.2961	1.90356	1.26045	0	0	0	0	0	0	0	0	0	0	0	0	0		
46	07/25/2017	11:40:29	26.893	101.334	0.000	No Errors	NA	1.000	0.000296	0.3259	0.376671	0.370154	0.337	1.19223	2.10062		15.6704	4.44194	0.630269	1.26013	0	0	0	0	0	0	0	0	0	0	0	0		
47	07/25/2017	11:40:30	26.893	101.303	0.000	No Errors	NA	1.000	0.000301	0.323871	0.3918	0.371893	0.337	1.30146	2.40072		19.4314	3.17283	1.89082	0	0	0	0	0.630304	0	0	0	0	0	0	0	0		
48	07/25/2017	11:40:31	26.893	101.334	0.000	No Errors	NA	1.000	0.000407	0.324667	0.42051	0.388868	0.337	1.39035	3.12127		24.4485	3.17316	1.89102	1.26027	0.632787	0.630107	0	0	0.631166	0	0	0	0	0	0	0		
49	07/25/2017	11:40:32	26.893	101.334	0.000	No Errors	NA	1.000	0.000319	0.322985	0.353098	0.351711	0.337	1.09066	2.46078		20.6854	5.07662	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
